student_id,grade,gender,sleep_hours,sleep_quality,homework_hours,tests_per_week,extracurricular_hours,num_activities,screen_time_hours,commute_minutes,family_support,friend_support,teacher_support,self_rated_stress,burnout_score,high_burnout
1469,11,Female,7.7,3,2.1,1,9.0,1,1.1,18.0,4,4,2.0,2,4,1
1470,9,Male,7.9,2,1.8,3,2.5,3,5.4,34.0,4,3,3.0,3,3,0
1471,12,Female,7.2,2,5.2,0,4.9,3,3.9,29.0,3,3,4.0,3,4,1
1472,9,Female,9.3,4,2.3,0,9.9,3,3.2,22.0,4,4,5.0,2,1,0
1473,9,Male,9.5,4,2.9,1,5.8,4,2.3,30.0,3,4,4.0,2,2,0
1474,10,Female,7.2,3,2.9,2,0.0,3,6.8,42.0,4,5,2.0,3,3,0
1475,10,Male,7.2,4,2.7,1,11.0,0,4.9,32.0,2,3,2.0,3,5,1
1476,10,Female,8.4,3,2.5,2,5.1,0,3.2,24.0,5,2,3.0,2,3,0
1477,10,Male,9.6,5,3.3,1,10.4,2,2.5,30.0,4,3,5.0,2,3,0
1478,12,Male,8.7,4,3.9,2,0.4,6,3.3,51.0,4,3,3.0,1,3,0
1479,10,Male,6.6,4,2.7,2,5.5,4,8.7,16.0,2,5,4.0,5,3,0
1480,10,Male,7.7,4,1.7,2,8.0,1,2.1,2.0,4,5,3.0,3,4,1
1481,10,Female,6.9,2,2.8,0,5.7,1,6.4,6.0,4,3,4.0,3,4,1
1482,9,Male,7.9,4,1.9,4,1.3,1,5.0,7.0,2,5,2.0,3,3,0
1483,11,Male,9.5,3,2.5,5,0.0,4,5.6,9.0,5,5,3.0,4,2,0
1484,9,Male,6.6,3,4.7,2,12.1,2,5.8,9.0,2,2,2.0,5,4,1
1485,11,Male,5.9,3,1.3,2,7.0,2,5.3,22.0,4,3,5.0,3,4,1
1486,9,Male,7.3,4,3.0,0,10.7,0,6.1,26.0,5,2,3.0,2,2,0
1487,12,Male,7.8,3,2.3,3,9.7,1,,26.0,5,4,2.0,2,3,0
1488,10,Male,8.6,4,2.5,1,8.4,1,4.8,11.0,2,4,2.0,1,4,1
1489,12,Female,7.9,4,5.8,2,4.7,1,6.3,37.0,3,4,3.0,3,4,1
1490,10,Male,9.2,5,1.4,3,8.0,5,3.4,30.0,5,2,3.0,2,2,0
1491,9,Male,6.3,3,1.3,1,11.7,2,4.3,46.0,3,2,4.0,3,5,1
1492,12,Female,8.8,4,3.2,1,6.3,1,2.5,35.0,3,4,3.0,3,3,0
1493,11,Male,7.4,4,2.0,4,13.6,0,5.1,17.0,3,4,4.0,3,3,0
1494,12,Male,8.3,5,4.1,2,0.0,1,2.4,42.0,4,2,3.0,3,3,0
1495,10,Female,6.5,2,1.9,2,0.0,1,4.3,26.0,2,3,4.0,4,5,1
1496,11,Male,7.7,3,3.5,0,10.0,3,2.6,34.0,4,5,2.0,1,3,0
1497,12,Male,7.7,5,1.9,2,2.7,3,5.0,33.0,3,3,2.0,3,4,1
1498,11,Male,9.0,4,1.0,1,14.2,2,2.2,20.0,4,4,2.0,3,3,0
1499,10,Female,6.2,2,2.2,3,11.3,0,3.0,24.0,3,3,2.0,3,4,1
1500,11,Male,7.7,3,1.2,3,12.4,4,2.4,20.0,4,4,2.0,1,3,0
1501,11,Female,6.5,1,4.3,2,9.5,5,4.0,9.0,4,2,4.0,3,5,1
1502,12,Male,8.0,4,1.7,2,2.3,2,3.2,2.0,5,3,3.0,1,3,0
1503,10,Female,8.8,4,1.4,1,0.0,1,3.9,12.0,5,5,3.0,1,1,0
1504,10,Male,9.4,3,2.8,0,12.0,3,2.9,25.0,3,4,,1,3,0
1505,12,Male,6.9,3,2.6,0,0.0,5,5.3,38.0,5,3,2.0,3,2,0
1506,10,Male,9.0,5,0.9,0,12.3,2,4.1,34.0,4,3,4.0,2,2,0
1507,11,Male,9.2,3,4.8,0,8.7,2,4.5,18.0,4,3,2.0,3,3,0
1508,10,Male,6.1,2,1.4,2,5.7,1,2.1,12.0,4,3,3.0,4,4,1
1509,9,Male,8.9,4,1.8,2,7.8,2,1.7,19.0,3,4,1.0,2,2,0
1510,11,Female,8.8,3,2.6,2,7.9,4,4.4,7.0,2,4,4.0,3,4,1
1511,9,Male,7.9,3,2.7,1,5.2,2,4.4,2.0,4,3,2.0,4,3,0
1512,9,Male,6.9,2,2.5,3,11.7,1,6.2,2.0,3,5,2.0,4,4,1
1513,11,Nonbinary,8.7,4,2.0,2,11.6,3,1.1,43.0,5,3,2.0,2,2,0
1514,11,Male,6.4,3,2.5,2,6.6,4,4.2,50.0,3,2,3.0,3,4,1
1515,12,Male,7.3,4,3.0,1,3.6,1,3.9,33.0,4,3,3.0,2,4,1
1516,10,Male,7.9,4,3.1,1,11.2,2,4.3,21.0,4,4,4.0,2,3,0
1517,9,Male,9.0,4,0.8,0,0.0,4,3.5,2.0,5,4,3.0,2,1,0
1518,12,Female,6.8,2,5.2,3,7.8,1,5.5,20.0,3,4,4.0,3,5,1
1519,9,Male,7.4,4,1.2,5,9.0,3,4.2,31.0,2,3,4.0,4,4,1
1520,9,Male,8.3,3,2.0,1,2.7,4,6.0,34.0,5,3,2.0,2,3,0
1521,10,Male,9.1,4,1.2,0,9.9,1,6.0,32.0,4,3,3.0,1,3,0
1522,10,Male,10.5,5,1.1,1,5.9,1,0.7,40.0,4,3,5.0,2,1,0
1523,12,Female,5.8,3,2.3,4,3.8,3,5.4,51.0,4,5,4.0,3,4,1
1524,11,Female,8.0,5,1.8,1,9.9,1,5.3,16.0,5,4,4.0,1,1,0
1525,11,Male,6.5,4,2.4,0,1.7,4,5.8,64.0,3,3,4.0,3,4,1
1526,9,Female,9.3,5,1.0,2,9.5,1,2.6,2.0,3,5,4.0,1,2,0
1527,10,Female,6.9,3,3.1,1,0.0,3,,10.0,2,4,4.0,3,4,1
1528,10,Female,7.2,2,1.6,2,7.1,3,1.9,25.0,3,2,3.0,2,3,0
1529,9,Male,7.6,4,1.1,2,6.2,1,4.2,30.0,4,1,5.0,2,3,0
1530,10,Female,7.9,4,2.0,1,3.8,1,1.7,19.0,3,3,3.0,2,3,0
1531,10,Female,8.3,3,3.4,1,7.6,2,4.6,15.0,2,4,3.0,3,4,1
1532,9,Female,8.7,5,2.2,0,5.7,0,1.8,55.0,4,5,1.0,2,2,0
1533,11,Female,7.7,3,2.7,5,10.2,5,4.4,14.0,5,2,2.0,3,4,1
1534,11,Female,6.2,3,1.4,3,8.2,2,5.6,7.0,4,4,5.0,3,3,0
1535,9,Male,9.0,4,0.9,0,7.8,2,3.5,47.0,2,4,4.0,2,2,0
1536,10,Male,7.9,3,1.1,0,7.2,2,3.0,35.0,5,5,3.0,1,3,0
1537,12,Female,8.7,4,4.5,1,4.1,4,3.2,38.0,3,5,3.0,2,3,0
1538,11,Male,6.9,4,3.3,4,4.8,1,6.5,25.0,5,5,2.0,4,4,1
1539,12,Female,5.7,3,2.3,4,7.0,2,4.7,2.0,3,4,3.0,4,4,1
1540,10,Female,7.9,5,1.8,1,5.3,1,4.1,23.0,4,4,2.0,2,3,0
1541,12,Male,8.9,5,2.4,1,10.4,1,2.6,2.0,5,3,3.0,1,3,0
1542,9,Male,8.4,4,1.1,2,6.4,2,5.4,26.0,2,4,4.0,1,3,0
1543,10,Male,7.7,2,2.9,2,7.5,1,4.3,32.0,3,3,4.0,2,4,1
1544,9,Female,7.2,3,1.7,1,0.4,2,3.3,38.0,3,4,5.0,3,2,0
1545,10,Female,9.9,5,4.5,3,9.8,2,2.9,21.0,3,4,3.0,3,2,0
1546,10,Female,6.8,2,3.7,1,3.7,3,4.3,,5,5,1.0,3,4,1
1547,9,Female,7.4,3,3.3,0,1.8,3,6.6,8.0,3,3,5.0,3,3,0
1548,11,Nonbinary,8.3,4,3.5,2,12.6,3,3.7,36.0,2,5,2.0,2,4,1
1549,10,Female,5.9,4,2.0,5,8.8,2,3.0,32.0,3,4,3.0,5,4,1
1550,10,Male,9.4,4,3.0,2,9.9,4,4.0,10.0,4,5,3.0,2,2,0
1551,9,Male,8.9,3,1.7,1,7.8,3,6.3,30.0,4,3,3.0,2,1,0
1552,10,Male,8.9,4,4.0,2,5.6,3,5.4,38.0,3,4,3.0,2,3,0
1553,10,Female,8.6,4,2.8,2,4.9,4,1.9,23.0,4,4,3.0,3,2,0
1554,10,Male,7.8,3,2.7,2,9.1,2,3.7,10.0,5,3,2.0,4,3,0
1555,9,Female,7.0,4,2.1,0,10.5,2,4.6,25.0,4,4,5.0,2,3,0
1556,11,Male,7.5,3,4.5,2,5.7,2,4.3,30.0,4,5,4.0,2,3,0
1557,12,Male,6.4,3,1.8,0,14.3,3,5.6,10.0,5,3,3.0,2,3,0
1558,10,Male,8.5,4,4.2,0,5.2,1,3.1,7.0,3,2,5.0,2,3,0
1559,11,Male,8.6,3,2.6,0,0.4,3,2.2,30.0,3,4,2.0,2,3,0
1560,12,Male,9.1,5,1.8,3,0.0,4,4.9,34.0,3,2,4.0,2,3,0
1561,12,Male,7.9,4,2.4,0,0.0,3,2.3,54.0,3,5,3.0,2,2,0
1562,11,Male,8.7,4,1.1,4,4.3,2,2.3,32.0,2,5,,4,3,0
1563,12,Male,7.1,4,3.9,2,5.1,1,2.7,4.0,4,5,,3,4,1
1564,12,Female,6.9,4,2.2,2,8.7,4,5.6,53.0,4,4,1.0,3,5,1
1565,12,Male,8.0,3,3.4,4,5.9,0,4.2,38.0,3,5,2.0,3,4,1
1566,10,Male,7.5,3,3.5,2,9.4,3,5.7,2.0,4,5,5.0,3,3,0
1567,9,Male,8.5,5,1.3,2,6.2,3,2.4,7.0,4,3,3.0,3,2,0
1568,9,Female,7.0,4,1.7,4,6.1,2,2.6,15.0,2,5,5.0,3,3,0
1569,10,Male,7.0,3,1.1,1,3.7,2,3.9,35.0,4,3,5.0,2,3,0
1570,10,Female,8.6,4,2.0,6,11.7,3,3.3,2.0,4,4,3.0,2,3,0
1571,10,Male,8.9,2,5.0,2,0.0,3,3.8,20.0,2,2,3.0,4,3,0
1572,11,Female,6.6,3,3.6,0,7.2,2,2.1,34.0,5,4,5.0,2,3,0
1573,11,Female,8.4,5,2.5,2,5.3,3,4.5,2.0,2,3,5.0,2,3,0
1574,12,Female,6.9,3,2.6,3,9.1,0,3.2,33.0,2,3,3.0,4,4,1
1575,9,Female,8.2,4,2.0,2,5.9,2,2.8,35.0,4,4,5.0,3,2,0
1576,9,Female,9.8,2,2.1,0,6.0,5,4.8,9.0,4,3,4.0,2,2,0
1577,12,Male,8.3,3,2.8,1,4.9,1,0.5,5.0,4,4,4.0,2,3,0
1578,12,Female,8.3,4,3.7,3,11.6,3,4.3,9.0,4,5,3.0,2,3,0
1579,12,Male,9.5,4,2.2,6,6.0,2,3.6,2.0,3,3,3.0,4,3,0
1580,12,Female,6.7,4,2.2,1,13.9,5,3.5,17.0,4,4,2.0,3,4,1
1581,12,Male,6.4,3,3.6,2,7.1,2,4.2,25.0,3,4,2.0,3,4,1
1582,10,Male,7.2,3,1.2,0,6.1,4,6.4,4.0,4,4,5.0,3,2,0
1583,10,Female,7.7,3,3.1,0,5.4,0,7.3,37.0,4,4,3.0,2,2,0
1584,9,Male,5.6,3,2.0,1,8.3,1,7.1,24.0,3,3,2.0,3,5,1
1585,11,Male,7.5,3,1.0,3,3.6,3,7.3,26.0,3,4,4.0,2,3,0
1586,12,Male,6.9,2,3.3,0,6.6,1,3.6,16.0,2,4,3.0,3,4,1
1587,10,Female,8.8,3,0.7,1,6.0,1,1.0,33.0,4,3,3.0,1,2,0
1588,11,Female,8.1,5,3.5,2,7.3,1,3.9,41.0,4,2,5.0,2,3,0
1589,10,Male,7.3,3,2.2,5,7.4,2,5.7,16.0,1,4,2.0,4,4,1
1590,9,Female,8.8,4,3.9,3,7.6,3,0.6,33.0,4,4,3.0,3,3,0
1591,9,Male,9.0,3,3.1,1,6.4,1,1.9,34.0,4,5,3.0,2,3,0
1592,9,Female,7.4,2,0.9,1,12.3,1,3.1,28.0,3,5,2.0,3,3,0
1593,12,Male,6.9,4,1.2,1,7.7,0,5.2,47.0,3,4,2.0,3,4,1
1594,10,Female,5.5,1,1.6,0,16.4,3,5.9,11.0,3,3,3.0,3,4,1
1595,12,Female,6.3,3,2.0,2,6.2,2,3.8,16.0,3,4,2.0,2,3,0
1596,11,Nonbinary,6.9,3,4.6,3,9.8,2,4.9,10.0,3,3,4.0,4,5,1
1597,9,Male,8.3,4,2.0,1,3.1,3,2.0,33.0,5,3,3.0,3,2,0
1598,9,Male,7.2,3,2.9,4,11.6,5,3.8,18.0,4,4,3.0,3,4,1
1599,12,Male,6.9,2,2.9,2,3.2,1,2.6,12.0,5,3,2.0,3,3,0
1600,9,Female,6.9,3,1.8,0,7.8,2,4.4,47.0,4,4,5.0,2,2,0
1601,12,Female,7.6,3,3.2,2,4.9,3,3.0,49.0,4,2,4.0,3,3,0
1602,9,Female,8.7,3,3.1,6,7.8,2,4.7,17.0,3,3,3.0,3,4,1
1603,11,Male,8.1,4,3.1,3,5.1,1,3.9,2.0,3,4,2.0,1,3,0
1604,12,Female,7.5,3,2.1,1,2.8,2,,50.0,4,3,1.0,2,4,1
1605,9,Male,6.5,4,3.6,2,4.9,4,7.7,29.0,4,3,4.0,3,3,0
1606,10,Female,7.3,4,2.1,2,12.2,0,5.0,28.0,4,4,4.0,3,3,0
1607,12,Female,7.0,4,2.7,1,7.9,2,4.0,24.0,4,3,4.0,3,3,0
1608,9,Female,7.8,3,0.0,4,0.8,5,3.2,10.0,4,5,3.0,2,3,0
1609,10,Female,8.0,4,3.0,3,10.4,3,2.1,16.0,3,3,4.0,3,3,0
1610,10,Female,9.5,4,2.5,1,2.4,2,3.0,32.0,3,4,4.0,3,2,0
1611,9,Male,9.1,4,2.1,2,9.0,1,3.8,15.0,3,3,3.0,3,2,0
1612,12,Female,6.4,2,2.8,3,8.2,6,1.9,28.0,5,4,3.0,3,5,1
1613,12,Male,8.2,2,2.6,5,8.5,2,1.7,22.0,3,3,2.0,2,5,1
1614,10,Male,8.7,4,2.0,4,13.4,7,2.8,6.0,4,4,4.0,1,2,0
1615,12,Male,6.6,4,3.7,1,2.7,1,3.1,46.0,3,5,4.0,4,4,1
1616,9,Male,9.1,4,2.6,2,8.4,2,3.4,31.0,5,3,3.0,2,3,0
1617,9,Female,8.0,3,1.8,0,11.0,3,4.3,27.0,2,3,3.0,2,3,0
1618,11,Female,6.1,4,3.7,2,3.4,0,4.9,30.0,4,3,3.0,4,4,1
1619,12,Female,8.0,3,3.1,2,3.0,1,4.9,2.0,2,5,4.0,2,3,0
1620,9,Male,8.4,4,1.5,2,4.9,0,2.8,15.0,4,4,2.0,3,2,0
1621,9,Male,7.9,4,2.2,1,7.3,3,4.0,2.0,3,5,2.0,2,2,0
1622,10,Female,7.9,5,1.0,1,0.4,3,2.5,24.0,2,4,2.0,2,3,0
1623,12,Female,6.7,3,3.4,1,8.2,1,5.2,27.0,4,5,3.0,3,4,1
1624,9,Male,8.9,3,0.5,0,0.4,0,3.6,24.0,4,4,4.0,1,1,0
1625,10,Male,7.9,2,1.4,3,11.2,1,2.1,40.0,3,4,2.0,3,3,0
1626,11,Male,7.9,5,0.8,2,8.1,1,3.8,2.0,3,2,4.0,3,3,0
1627,10,Male,8.3,4,2.2,5,13.7,3,3.8,10.0,4,2,5.0,4,3,0
1628,9,Male,6.9,4,3.6,1,8.7,1,5.1,28.0,5,5,4.0,3,3,0
1629,9,Male,7.2,5,1.9,4,4.8,2,5.0,26.0,3,5,4.0,3,3,0
1630,10,Female,5.5,3,3.0,1,2.8,2,4.3,2.0,5,5,2.0,3,2,0
1631,10,Female,8.6,3,4.8,2,7.0,0,4.9,40.0,4,2,,2,4,1
1632,12,Male,6.1,3,3.6,5,5.9,2,6.0,45.0,5,4,4.0,4,4,1
1633,11,Male,7.8,3,2.0,0,10.7,2,3.0,28.0,3,3,3.0,2,3,0
1634,11,Female,8.1,3,2.2,1,2.3,3,2.1,2.0,3,3,2.0,3,4,1
1635,12,Male,8.1,3,3.2,1,14.1,0,2.9,24.0,3,3,,3,3,0
1636,10,Female,6.6,3,1.8,2,11.1,3,2.5,27.0,4,4,3.0,3,4,1
1637,10,Male,7.9,3,1.8,2,5.2,4,4.4,18.0,3,3,4.0,2,3,0
1638,12,Female,9.3,5,4.2,1,13.2,1,5.1,42.0,5,4,3.0,2,4,1
1639,9,Male,10.1,4,3.0,2,2.9,1,5.0,20.0,3,4,5.0,3,2,0
1640,11,Male,8.8,4,1.2,2,6.8,0,1.8,54.0,3,5,3.0,2,2,0
1641,11,Female,8.1,4,2.0,2,0.9,0,5.2,34.0,4,4,4.0,3,2,0
1642,9,Female,7.1,4,1.5,2,13.4,1,4.7,26.0,5,4,3.0,2,3,0
1643,10,Male,8.7,4,3.0,3,0.0,2,0.5,36.0,4,4,3.0,3,3,0
1644,9,Female,8.0,4,3.1,0,0.2,7,3.5,45.0,5,3,4.0,3,2,0
1645,9,Female,8.8,4,4.7,2,3.5,2,2.8,35.0,4,4,5.0,1,3,0
1646,10,Male,7.3,4,1.9,2,11.3,3,6.4,21.0,4,3,3.0,2,3,0
1647,10,Female,7.8,4,2.0,4,9.8,1,2.7,12.0,5,4,3.0,3,3,0
1648,12,Female,7.6,4,3.8,4,6.5,2,5.1,5.0,5,3,4.0,2,3,0
1649,12,Female,7.7,3,2.5,2,10.1,1,4.0,2.0,4,4,2.0,1,4,1
1650,12,Male,8.0,5,3.1,4,5.5,1,1.7,25.0,5,3,1.0,3,4,1
1651,9,Female,7.6,3,1.6,1,7.7,2,3.4,16.0,4,3,2.0,3,3,0
1652,10,Female,6.5,4,0.0,1,12.6,3,7.4,17.0,2,3,4.0,2,3,0
1653,9,Female,10.0,4,2.1,2,5.0,0,2.5,37.0,4,3,5.0,3,2,0
1654,9,Female,10.9,4,1.8,0,2.9,0,3.7,20.0,5,4,2.0,2,1,0
1655,12,Female,7.9,3,4.5,1,7.9,6,5.4,50.0,4,2,2.0,2,4,1
1656,10,Female,6.5,3,2.4,1,9.0,1,4.2,13.0,4,2,5.0,3,3,0
1657,9,Female,7.3,3,0.7,1,6.4,2,2.4,7.0,5,4,3.0,1,1,0
1658,12,Female,8.0,2,2.9,2,10.0,1,2.2,3.0,4,4,3.0,3,4,1
1659,10,Male,9.4,3,0.3,1,5.2,2,5.5,33.0,4,3,5.0,1,2,0
1660,9,Female,6.9,4,0.8,1,6.5,4,4.9,39.0,4,5,4.0,2,1,0
1661,9,Female,8.1,5,2.6,1,7.5,1,1.2,13.0,4,3,4.0,3,2,0
1662,11,Male,7.9,4,2.6,4,7.1,0,5.4,6.0,4,3,1.0,2,3,0
1663,12,Male,8.4,2,4.1,4,12.5,5,0.9,45.0,5,3,2.0,2,3,0
1664,9,Male,7.8,4,0.0,4,7.5,0,2.8,2.0,5,5,4.0,1,2,0
1665,12,Female,5.7,3,3.0,2,4.8,2,5.5,37.0,3,4,4.0,4,5,1
1666,12,Female,8.1,4,2.7,2,8.1,1,8.0,13.0,4,4,2.0,3,4,1
1667,12,Female,8.7,4,4.2,2,10.0,2,4.9,28.0,5,4,3.0,2,3,0
1668,9,Female,8.1,4,2.7,3,9.1,4,3.2,38.0,3,2,4.0,2,3,0
1669,9,Female,8.6,4,2.6,1,8.9,1,3.7,29.0,2,3,5.0,3,3,0
1670,12,Male,6.9,3,4.7,3,0.0,4,6.1,18.0,3,4,3.0,5,5,1
1671,10,Female,7.0,4,2.0,0,0.0,1,6.9,43.0,3,4,3.0,2,3,0
1672,11,Male,8.8,4,4.1,4,11.1,1,3.1,26.0,3,5,3.0,2,4,1
1673,11,Female,8.1,5,1.8,0,7.8,2,3.6,77.0,3,3,5.0,3,2,0
1674,9,Female,8.7,5,0.9,1,5.9,1,2.3,2.0,5,5,5.0,1,2,0
1675,12,Male,9.1,4,4.0,4,8.8,1,4.4,2.0,3,4,3.0,3,4,1
1676,12,Male,6.3,2,1.7,3,13.7,3,6.7,37.0,5,4,3.0,1,3,0
1677,11,Female,7.1,4,3.4,3,11.7,2,1.4,22.0,2,4,4.0,3,4,1
1678,10,Male,8.1,3,2.5,2,9.8,4,3.3,34.0,3,3,5.0,2,2,0
1679,12,Female,6.8,4,4.3,0,2.5,2,2.8,6.0,4,2,2.0,4,3,0
1680,10,Female,8.8,3,2.3,0,3.0,1,3.8,23.0,4,4,3.0,1,3,0
1681,11,Male,7.5,3,2.9,1,0.0,4,2.3,29.0,5,4,4.0,3,2,0
1682,12,Female,6.4,5,3.7,1,8.5,2,2.8,14.0,3,4,3.0,3,4,1
1683,11,Female,7.8,3,2.1,1,10.4,0,5.9,25.0,5,4,3.0,2,3,0
1684,10,Female,8.1,5,1.7,1,10.8,4,3.7,2.0,2,5,3.0,3,3,0
1685,9,Female,9.2,4,2.5,0,8.7,4,3.2,28.0,4,3,4.0,2,3,0
1686,9,Female,8.6,3,2.0,3,5.4,1,4.3,44.0,2,5,2.0,2,3,0
1687,10,Female,8.5,4,2.0,3,3.7,2,5.3,3.0,4,3,3.0,2,3,0
1688,10,Male,8.3,3,2.3,1,2.7,0,3.2,3.0,5,4,4.0,2,2,0
1689,11,Male,7.5,4,4.4,2,5.3,4,3.7,40.0,4,4,3.0,2,3,0
1690,10,Female,7.2,3,2.0,0,2.1,2,3.9,2.0,2,3,2.0,4,4,1
1691,12,Female,7.8,3,2.7,1,13.0,1,5.9,35.0,3,4,3.0,3,3,0
1692,12,Male,7.1,4,1.5,1,0.8,4,4.4,23.0,4,3,2.0,2,3,0
1693,9,Female,10.1,4,2.0,1,5.2,1,2.3,16.0,4,4,4.0,2,1,0
1694,11,Male,9.2,3,3.5,4,0.0,2,3.9,44.0,4,4,2.0,2,2,0
1695,11,Male,8.4,4,3.6,3,7.2,1,6.7,36.0,1,3,3.0,3,5,1
1696,10,Female,8.4,4,2.5,1,6.0,0,3.9,26.0,5,5,3.0,1,2,0
1697,9,Female,8.1,3,3.0,1,4.6,0,3.5,2.0,5,3,2.0,3,3,0
1698,12,Female,6.1,4,3.9,0,2.3,0,8.2,33.0,4,2,5.0,3,5,1
1699,12,Female,7.2,3,4.3,5,6.0,1,6.6,6.0,4,3,3.0,4,4,1
1700,11,Female,7.8,3,3.8,2,3.8,2,6.0,19.0,4,4,3.0,4,4,1
1701,12,Male,7.7,5,4.8,3,5.5,2,3.4,22.0,5,3,2.0,3,3,0
1702,12,Female,8.0,4,3.0,0,13.8,1,3.0,50.0,4,5,4.0,2,4,1
1703,10,Male,9.0,4,1.1,0,6.7,2,0.5,18.0,3,5,4.0,1,2,0
1704,11,Male,6.9,3,3.5,3,8.1,3,6.2,2.0,4,3,4.0,4,3,0
1705,10,Female,7.2,4,3.2,1,4.1,1,4.6,44.0,4,2,3.0,3,3,0
1706,12,Female,9.0,3,4.8,2,2.9,3,0.5,33.0,4,3,3.0,3,4,1
1707,9,Female,9.0,3,3.3,2,5.9,3,5.3,33.0,2,4,3.0,3,3,0
1708,10,Male,7.5,3,4.3,2,16.0,0,3.8,44.0,4,2,3.0,3,4,1
1709,12,Female,7.3,5,3.8,0,4.9,1,4.1,48.0,5,3,2.0,4,3,0
1710,10,Male,7.8,4,2.6,1,7.4,3,1.7,9.0,5,5,5.0,2,2,0
1711,12,Male,7.5,3,1.8,2,2.7,1,5.1,2.0,5,4,3.0,2,3,0
1712,10,Male,8.5,5,2.7,2,0.0,3,4.5,35.0,4,4,,2,2,0
1713,12,Nonbinary,10.2,5,2.6,1,2.8,2,2.6,18.0,4,3,4.0,2,2,0
1714,12,Male,7.7,3,3.4,3,15.5,3,3.5,19.0,5,4,4.0,3,4,1
1715,10,Male,8.7,4,2.5,1,8.4,2,,5.0,4,3,2.0,3,3,0
1716,12,Male,5.6,3,3.7,2,12.6,1,3.5,31.0,5,4,3.0,4,5,1
1717,10,Male,7.4,3,2.3,1,4.6,2,3.2,,3,4,5.0,3,3,0
1718,11,Male,9.1,4,3.7,1,0.0,1,4.5,20.0,3,5,5.0,2,3,0
1719,11,Male,8.1,4,0.1,2,1.6,1,2.3,2.0,3,4,3.0,1,2,0
1720,12,Female,3.5,1,3.4,2,7.6,3,5.0,40.0,3,4,3.0,4,5,1
1721,9,Male,8.9,4,3.2,2,7.0,3,5.3,26.0,2,3,1.0,2,3,0
1722,9,Male,10.3,4,3.9,2,6.0,4,3.6,39.0,4,5,3.0,1,2,0
1723,11,Male,5.5,4,3.5,3,3.9,3,6.3,2.0,4,3,3.0,5,5,1
1724,11,Female,9.4,3,4.5,2,9.8,1,3.5,23.0,4,4,3.0,3,3,0
1725,10,Male,4.9,3,2.6,2,4.0,3,4.8,11.0,4,5,3.0,2,3,0
1726,9,Male,9.2,4,2.0,1,7.2,2,2.9,23.0,2,3,4.0,2,3,0
1727,10,Male,7.9,4,2.9,0,6.8,0,3.9,36.0,3,2,2.0,2,4,1
1728,12,Female,4.9,3,3.2,4,4.5,1,7.2,28.0,3,3,3.0,4,5,1
1729,9,Male,8.7,5,1.2,4,2.5,2,4.3,22.0,4,5,3.0,2,1,0
1730,10,Male,9.2,4,1.9,1,4.3,1,1.8,22.0,2,2,2.0,2,3,0
1731,12,Male,7.9,3,2.1,4,13.5,4,5.3,2.0,3,4,5.0,4,4,1
1732,9,Male,8.8,4,2.5,0,10.4,4,0.8,8.0,3,3,4.0,3,3,0
1733,11,Male,7.2,3,2.8,6,10.1,2,4.0,39.0,5,4,2.0,4,4,1
1734,9,Male,6.2,4,1.6,3,2.9,3,3.3,14.0,4,3,4.0,3,2,0
1735,12,Female,8.2,3,2.6,1,0.2,1,2.5,39.0,5,5,2.0,1,3,0
1736,11,Male,9.6,3,3.3,3,10.4,2,6.1,34.0,3,4,3.0,3,3,0
1737,12,Female,8.7,4,4.0,2,9.6,1,1.2,35.0,4,5,5.0,3,2,0
1738,9,Male,6.0,4,0.9,0,6.5,2,3.9,27.0,4,5,4.0,3,2,0
1739,11,Male,6.0,1,1.5,2,4.5,1,6.0,,3,4,3.0,3,4,1
1740,12,Female,6.5,4,4.2,1,0.1,3,4.1,20.0,3,3,4.0,3,4,1
1741,9,Female,6.4,3,0.6,2,9.5,6,5.2,32.0,2,4,4.0,3,3,0
1742,9,Female,8.2,2,2.5,0,10.7,4,6.2,2.0,3,4,3.0,2,3,0
1743,9,Male,8.6,1,3.6,2,3.3,2,4.7,41.0,4,3,4.0,2,3,0
1744,12,Male,5.9,2,4.8,4,2.9,1,4.5,14.0,5,4,2.0,5,5,1
1745,11,Female,8.6,4,3.5,4,11.0,1,3.4,21.0,3,3,3.0,5,5,1
1746,11,Male,8.4,4,3.5,2,3.4,4,4.6,21.0,2,3,,4,4,1
1747,11,Female,7.1,4,5.1,4,13.1,3,5.6,21.0,5,3,4.0,3,3,0
1748,11,Male,7.5,3,0.5,1,5.6,1,4.3,2.0,4,3,3.0,2,3,0
1749,10,Female,5.8,2,1.9,1,4.5,3,5.9,24.0,2,5,1.0,4,4,1
1750,10,Female,7.6,3,3.2,1,6.2,0,4.8,31.0,1,3,1.0,4,5,1
1751,11,Female,7.7,4,2.5,2,4.5,4,4.0,2.0,3,5,3.0,2,4,1
1752,9,Male,8.4,4,3.2,1,10.5,4,2.8,2.0,3,4,3.0,2,4,1
1753,12,Female,7.9,3,3.2,3,9.5,3,5.2,35.0,2,3,2.0,3,5,1
1754,12,Male,7.7,4,3.3,5,10.4,1,4.6,33.0,4,4,2.0,2,4,1
1755,10,Female,7.7,3,2.1,6,6.7,1,0.9,26.0,3,3,3.0,2,4,1
1756,11,Female,8.0,3,2.3,3,4.2,0,2.7,12.0,4,4,5.0,2,2,0
1757,9,Female,9.3,4,1.5,3,6.0,3,2.5,33.0,5,4,3.0,2,2,0
1758,12,Female,7.3,4,3.5,0,4.3,0,4.1,4.0,4,4,5.0,3,3,0
